date,user_id,category,y,te_feature,window_feature,normal_feature
2024-01-01 00:00:00,4,A,1,0.558827416790197,0.5051112766459129,1.0473152860737585
2024-01-01 01:00:00,38,B,1,0.5262804609397543,0.5318112752464235,-1.3976861631184037
2024-01-01 02:00:00,32,C,1,0.3711702083231198,0.5142196515380175,-0.6627014083552638
2024-01-01 03:00:00,21,C,1,0.4103751660965496,0.5216511765143031,1.9229461940665773
2024-01-01 04:00:00,21,A,0,0.5174920415416002,0.4879820600939085,1.1273547616424222
2024-01-01 05:00:00,42,B,1,0.5429384614083056,0.5164790190838534,0.09760399249544019
2024-01-01 06:00:00,4,B,1,0.484008867218254,0.5205742846814869,-0.9405302155012165
2024-01-01 07:00:00,34,A,1,0.602002225659425,0.49446705415532616,-0.5292723066998932
2024-01-01 08:00:00,10,A,1,0.5066283176800521,0.5171908074123234,0.0732753145856964
2024-01-01 09:00:00,4,A,1,0.5076595698728373,0.5173237551714966,0.03752323233959842
2024-01-01 10:00:00,26,C,0,0.5075977864278515,0.49500894757739833,-0.09087092962596285
2024-01-01 11:00:00,48,C,1,0.48812081713848826,0.4835446313545801,-0.03083251408418433
2024-01-01 12:00:00,36,C,0,0.5126440415349223,0.4823174333620346,-0.2143751097051141
2024-01-01 13:00:00,38,C,0,0.47582355104529334,0.5077301108384292,-1.4419787356400129
2024-01-01 14:00:00,35,C,1,0.4991142869144473,0.5125401973757863,-0.5165107421608328
2024-01-01 15:00:00,39,A,1,0.571542317881619,0.49014948339084174,0.9146240539868465
2024-01-01 16:00:00,25,C,0,0.5240954700459622,0.5065317068265219,-1.3683342975511175
2024-01-01 17:00:00,6,A,0,0.6039867777335871,0.5174107407227697,-0.18955551153927852
2024-01-01 18:00:00,41,B,0,0.3888859183527007,0.518363814293306,-0.819753928770844
2024-01-01 19:00:00,22,B,0,0.3575160903052464,0.5370376024024498,0.11135042939811132
2024-01-01 20:00:00,25,B,0,0.5199667879548645,0.5315396166439609,-0.38863318106681816
2024-01-01 21:00:00,18,A,0,0.6230226182994605,0.48597417134486914,1.477393664974669
2024-01-01 22:00:00,9,A,1,0.5126052126606967,0.5396717241907605,0.5065831541902538
2024-01-01 23:00:00,46,C,1,0.3922153302644345,0.49538046990888573,-1.3118031657772113
2024-01-02 00:00:00,39,A,1,0.5685881046867236,0.5268974562490886,0.6712280116136986
2024-01-02 01:00:00,32,A,0,0.6101782749538901,0.5073597325210217,-0.774651856262063
2024-01-02 02:00:00,20,C,0,0.5750868267134317,0.4977570124308607,-0.5769963713775336
2024-01-02 03:00:00,41,A,0,0.5894512422414362,0.46984606280450136,0.3138190201071218
2024-01-02 04:00:00,27,C,1,0.46662126576243124,0.502568709795673,-0.49174741973013475
2024-01-02 05:00:00,22,C,0,0.44055056951247284,0.47481233529388783,0.8928558163229553
2024-01-02 06:00:00,22,B,0,0.4704520826558219,0.5253459847168555,-0.7745100615133954
2024-01-02 07:00:00,11,A,0,0.5486731284421008,0.536335853142785,-0.6189465525913632
2024-01-02 08:00:00,4,A,1,0.5128829683499228,0.4900617802140662,-0.6563708935481088
2024-01-02 09:00:00,27,A,0,0.666074146179528,0.5120394148503854,-0.5656387483550389
2024-01-02 10:00:00,44,B,0,0.5591379381758957,0.4914921695598405,1.099191555547813
2024-01-02 11:00:00,3,A,1,0.620438797814135,0.49343030539726424,0.6287962936103031
2024-01-02 12:00:00,42,B,1,0.4238369981818328,0.5214898940773074,1.709943954012071
2024-01-02 13:00:00,41,A,0,0.6063873298512276,0.5052292347631318,2.2676442038992546
2024-01-02 14:00:00,13,B,0,0.5018608385471842,0.5407929608386203,-1.0307170319323398
2024-01-02 15:00:00,31,A,1,0.5857636448465663,0.4963553504259416,0.07041912732728889
2024-01-02 16:00:00,8,C,1,0.5476903639439048,0.5259867266494898,-1.176200316643433
2024-01-02 17:00:00,37,A,1,0.5954049207794274,0.5079482682591556,-0.7776059277482671
2024-01-02 18:00:00,35,A,0,0.6006370754515804,0.5219155601948847,-0.6300825102556694
2024-01-02 19:00:00,17,A,0,0.5954816778049741,0.49705684685340107,-1.0571548741382744
