trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled,timepoint,continuous_pickup,continuous_drop_off
101,04:43:00,04:43:00,70261,0,,0,0,0.0,1,,
101,04:49:00,04:49:00,70241,1,,0,0,2.5795,1,,
101,04:54:00,04:54:00,70231,2,,0,0,6.2317,1,,
101,04:57:00,04:57:00,70221,3,,0,0,8.2087,1,,
101,05:01:00,05:01:00,70211,4,,0,0,10.8828,1,,
101,05:04:00,05:04:00,70201,5,,0,0,12.8109,1,,
101,05:07:00,05:07:00,70191,6,,0,0,15.2577,1,,
101,05:10:00,05:10:00,70171,7,,0,0,16.8397,1,,
101,05:13:00,05:13:00,70161,8,,0,0,18.0941,1,,
101,05:18:00,05:18:00,70141,9,,0,0,21.5708,1,,
101,05:22:00,05:22:00,70131,10,,0,0,23.7402,1,,
101,05:24:00,05:24:00,70121,11,,0,0,24.9724,1,,
101,05:27:00,05:27:00,70111,12,,0,0,27.0426,1,,
101,05:30:00,05:30:00,70101,13,,0,0,27.8805,1,,
101,05:32:00,05:32:00,70091,14,,0,0,29.2092,1,,
101,05:35:00,05:35:00,70081,15,,0,0,30.6542,1,,
101,05:39:00,05:39:00,70061,16,,0,0,33.3393,1,,
101,05:42:00,05:42:00,70051,17,,0,0,35.8688,1,,
101,05:45:00,05:45:00,70041,18,,0,0,37.7637,1,,
101,05:50:00,05:50:00,70031,19,,0,0,41.9157,1,,
101,05:55:00,05:55:00,70021,20,,0,0,45.2883,1,,
101,06:01:00,06:01:00,70011,21,,0,0,46.857,1,,
102,04:55:00,04:55:00,70012,0,,0,0,0.0,1,,
102,05:00:00,05:00:00,70022,1,,0,0,1.5679,1,,
102,05:04:00,05:04:00,70032,2,,0,0,4.9422,1,,
102,05:10:00,05:10:00,70042,3,,0,0,9.0911,1,,
102,05:13:00,05:13:00,70052,4,,0,0,10.9848,1,,
102,05:16:00,05:16:00,70062,5,,0,0,13.5194,1,,
102,05:20:00,05:20:00,70082,6,,0,0,16.2007,1,,
102,05:23:00,05:23:00,70092,7,,0,0,17.6344,1,,
102,05:25:00,05:25:00,70102,8,,0,0,18.9701,1,,
102,05:27:00,05:27:00,70112,9,,0,0,19.8201,1,,
102,05:31:00,05:31:00,70122,10,,0,0,21.891,1,,
102,05:33:00,05:33:00,70132,11,,0,0,23.1306,1,,
102,05:37:00,05:37:00,70142,12,,0,0,25.3001,1,,
102,05:41:00,05:41:00,70162,13,,0,0,28.7776,1,,
102,05:44:00,05:44:00,70172,14,,0,0,30.0266,1,,
102,05:47:00,05:47:00,70192,15,,0,0,31.6088,1,,
102,05:51:00,05:51:00,70202,16,,0,0,34.0551,1,,
102,05:54:00,05:54:00,70212,17,,0,0,35.9838,1,,
102,05:58:00,05:58:00,70222,18,,0,0,38.659,1,,
102,06:01:00,06:01:00,70232,19,,0,0,40.6372,1,,
102,06:06:00,06:06:00,70242,20,,0,0,44.2907,1,,
102,06:12:00,06:12:00,70262,21,,0,0,46.8751,1,,
103,05:08:00,05:08:00,70261,0,,0,0,0.0,1,,
103,05:14:00,05:14:00,70241,1,,0,0,2.5795,1,,
103,05:19:00,05:19:00,70231,2,,0,0,6.2317,1,,
103,05:22:00,05:22:00,70221,3,,0,0,8.2087,1,,
103,05:26:00,05:26:00,70211,4,,0,0,10.8828,1,,
103,05:29:00,05:29:00,70201,5,,0,0,12.8109,1,,
103,05:32:00,05:32:00,70191,6,,0,0,15.2577,1,,
103,05:35:00,05:35:00,70171,7,,0,0,16.8397,1,,
103,05:38:00,05:38:00,70161,8,,0,0,18.0941,1,,
103,05:43:00,05:43:00,70141,9,,0,0,21.5708,1,,
103,05:47:00,05:47:00,70131,10,,0,0,23.7402,1,,
103,05:49:00,05:49:00,70121,11,,0,0,24.9724,1,,
103,05:52:00,05:52:00,70111,12,,0,0,27.0426,1,,
103,05:55:00,05:55:00,70101,13,,0,0,27.8805,1,,
103,05:57:00,05:57:00,70091,14,,0,0,29.2092,1,,
103,06:00:00,06:00:00,70081,15,,0,0,30.6542,1,,
103,06:04:00,06:04:00,70061,16,,0,0,33.3393,1,,
103,06:07:00,06:07:00,70051,17,,0,0,35.8688,1,,
103,06:10:00,06:10:00,70041,18,,0,0,37.7637,1,,
103,06:15:00,06:15:00,70031,19,,0,0,41.9157,1,,
103,06:20:00,06:20:00,70021,20,,0,0,45.2883,1,,
103,06:26:00,06:26:00,70011,21,,0,0,46.857,1,,
104,05:30:00,05:30:00,70012,0,,0,0,0.0,1,,
104,05:35:00,05:35:00,70022,1,,0,0,1.5679,1,,
104,05:39:00,05:39:00,70032,2,,0,0,4.9422,1,,
104,05:46:00,05:46:00,70042,3,,0,0,9.0911,1,,
104,05:49:00,05:49:00,70052,4,,0,0,10.9848,1,,
104,05:52:00,05:52:00,70062,5,,0,0,13.5194,1,,
104,05:56:00,05:56:00,70082,6,,0,0,16.2007,1,,
104,05:59:00,05:59:00,70092,7,,0,0,17.6344,1,,
104,06:02:00,06:02:00,70102,8,,0,0,18.9701,1,,
104,06:05:00,06:05:00,70112,9,,0,0,19.8201,1,,
104,06:09:00,06:09:00,70122,10,,0,0,21.891,1,,
104,06:12:00,06:12:00,70132,11,,0,0,23.1306,1,,
104,06:16:00,06:16:00,70142,12,,0,0,25.3001,1,,
104,06:20:00,06:20:00,70162,13,,0,0,28.7776,1,,
104,06:24:00,06:24:00,70172,14,,0,0,30.0266,1,,
104,06:27:00,06:27:00,70192,15,,0,0,31.6088,1,,
104,06:31:00,06:31:00,70202,16,,0,0,34.0551,1,,
104,06:34:00,06:34:00,70212,17,,0,0,35.9838,1,,
104,06:38:00,06:38:00,70222,18,,0,0,38.659,1,,
104,06:41:00,06:41:00,70232,19,,0,0,40.6372,1,,
104,06:46:00,06:46:00,70242,20,,0,0,44.2907,1,,
104,06:52:00,06:52:00,70262,21,,0,0,46.8751,1,,
105,05:58:00,05:58:00,70261,0,,0,0,0.0,1,,
105,06:04:00,06:04:00,70241,1,,0,0,2.5795,1,,
105,06:09:00,06:09:00,70231,2,,0,0,6.2317,1,,
105,06:12:00,06:12:00,70221,3,,0,0,8.2087,1,,
105,06:16:00,06:16:00,70211,4,,0,0,10.8828,1,,
105,06:19:00,06:19:00,70201,5,,0,0,12.8109,1,,
105,06:22:00,06:22:00,70191,6,,0,0,15.2577,1,,
105,06:25:00,06:25:00,70171,7,,0,0,16.8397,1,,
